Call_ID,Call_Date,Call_Start_Time,Call_End_Time,Call_Duration_Min,Call_Reason,Call_Channel,Sentiment,CSAT_Score,SLA_Target_Min,SLA_Status,State,City,Agent_ID,Call_Center_ID
C010634,09-08-24,09-08-24 14:00,09-08-24 14:07,7,New Connection,Chatbot,Neutral,4,15,Within SLA,CA,Los Angeles,A122,CC04
C010635,12-01-24,12-01-24 12:00,12-01-24 12:13,13,Power Outage,Call Center,Negative,3,15,Within SLA,TX,Dallas,A061,CC02
C010636,17-10-24,17-10-24 19:00,17-10-24 19:04,4,Billing Question,Call Center,Negative,3,15,Within SLA,NY,New York,A030,CC01
C010637,03-04-24,03-04-24 8:00,03-04-24 8:12,12,Service Issues,Email,Neutral,2,15,Within SLA,NY,New York,A023,CC01
C010638,21-02-24,21-02-24 16:00,21-02-24 16:22,22,Power Outage,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A056,CC02
C010639,15-10-24,15-10-24 19:00,15-10-24 19:14,14,Billing Question,Call Center,Positive,5,15,Within SLA,NY,New York,A011,CC01
C010640,10-09-24,10-09-24 13:00,10-09-24 13:17,17,Service Issues,Call Center,Neutral,4,15,SLA Violated,NY,New York,A010,CC01
C010641,23-01-24,23-01-24 11:00,23-01-24 11:22,22,Power Outage,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A057,CC02
C010642,16-08-24,16-08-24 16:00,16-08-24 16:14,14,Power Outage,Web Form,Neutral,5,15,Within SLA,TX,Dallas,A042,CC02
C010643,06-03-24,06-03-24 14:00,06-03-24 14:04,4,Billing Question,Email,Negative,3,15,Within SLA,NY,New York,A006,CC01
C010644,28-10-24,28-10-24 14:00,28-10-24 14:17,17,Service Issues,Call Center,Negative,4,15,SLA Violated,IL,Chicago,A099,CC03
C010645,10-06-24,10-06-24 19:00,10-06-24 19:30,30,Power Outage,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A065,CC02
C010646,01-10-24,01-10-24 9:00,01-10-24 9:16,16,Billing Question,Call Center,Neutral,3,15,SLA Violated,CA,Los Angeles,A121,CC04
C010647,08-10-24,08-10-24 10:00,08-10-24 10:04,4,Billing Question,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A044,CC02
C010648,12-04-24,12-04-24 9:00,12-04-24 9:33,33,Service Issues,Email,Neutral,2,15,SLA Violated,CA,Los Angeles,A122,CC04
C010649,03-07-24,03-07-24 18:00,03-07-24 18:13,13,Service Issues,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A131,CC04
C010650,24-02-24,24-02-24 14:00,24-02-24 14:01,1,Billing Question,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A130,CC04
C010651,21-04-24,21-04-24 18:00,21-04-24 18:10,10,Service Issues,Chatbot,Neutral,4,15,Within SLA,NY,New York,A026,CC01
C010652,09-02-24,09-02-24 15:00,09-02-24 15:17,17,Service Issues,Call Center,Neutral,3,15,SLA Violated,CA,Los Angeles,A132,CC04
C010653,17-06-24,17-06-24 8:00,17-06-24 8:07,7,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A041,CC02
C010654,01-01-24,01-01-24 11:00,01-01-24 11:14,14,Service Issues,Call Center,Neutral,5,15,Within SLA,TX,Dallas,A040,CC02
C010655,02-01-24,02-01-24 14:00,02-01-24 14:15,15,Power Outage,Email,Neutral,4,15,Within SLA,IL,Chicago,A077,CC03
C010656,14-01-24,14-01-24 8:00,14-01-24 8:06,6,New Connection,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A071,CC03
C010657,13-05-24,13-05-24 18:00,13-05-24 18:11,11,Billing Question,Call Center,Positive,4,15,Within SLA,NY,New York,A015,CC01
C010658,11-06-24,11-06-24 13:00,11-06-24 13:21,21,Power Outage,Email,Neutral,3,15,SLA Violated,CA,Los Angeles,A135,CC04
C010659,18-03-24,18-03-24 8:00,18-03-24 8:13,13,Billing Question,Call Center,Negative,4,15,Within SLA,NY,New York,A024,CC01
C010660,08-03-24,08-03-24 19:00,08-03-24 19:04,4,Billing Question,Call Center,Neutral,4,15,Within SLA,NY,New York,A028,CC01
C010661,21-04-24,21-04-24 15:00,21-04-24 15:13,13,Power Outage,Web Form,Negative,4,15,Within SLA,NY,New York,A025,CC01
C010662,06-06-24,06-06-24 13:00,06-06-24 13:08,8,New Connection,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A121,CC04
C010663,20-01-24,20-01-24 9:00,20-01-24 9:03,3,Billing Question,Call Center,Negative,4,15,Within SLA,CA,Los Angeles,A107,CC04
C010664,18-07-24,18-07-24 15:00,18-07-24 15:03,3,New Connection,Web Form,Neutral,4,15,Within SLA,CA,Los Angeles,A123,CC04
C010665,25-06-24,25-06-24 17:00,25-06-24 17:12,12,New Connection,Call Center,Positive,2,15,Within SLA,TX,Dallas,A067,CC02
C010666,09-11-24,09-11-24 16:00,09-11-24 16:13,13,Power Outage,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A081,CC03
C010667,13-03-24,13-03-24 14:00,13-03-24 14:20,20,Service Issues,Chatbot,Negative,3,15,SLA Violated,TX,Dallas,A064,CC02
C010668,15-01-24,15-01-24 17:00,15-01-24 17:11,11,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A051,CC02
C010669,26-02-24,26-02-24 11:00,26-02-24 11:03,3,Billing Question,Call Center,Neutral,5,15,Within SLA,TX,Dallas,A047,CC02
C010670,19-09-24,19-09-24 15:00,19-09-24 15:03,3,Payment Issue,Email,Neutral,3,15,Within SLA,TX,Dallas,A055,CC02
C010671,01-10-24,01-10-24 17:00,01-10-24 17:13,13,Billing Question,Call Center,Neutral,3,15,Within SLA,NY,New York,A035,CC01
C010672,17-11-24,17-11-24 9:00,17-11-24 9:03,3,Billing Question,Web Form,Positive,4,15,Within SLA,NY,New York,A018,CC01
C010673,08-09-24,08-09-24 11:00,08-09-24 11:01,1,Payment Issue,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A103,CC03
C010674,13-07-24,13-07-24 15:00,13-07-24 15:09,9,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A098,CC03
C010675,07-08-24,07-08-24 15:00,07-08-24 15:16,16,Billing Question,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A068,CC02
C010676,03-12-24,03-12-24 12:00,03-12-24 12:13,13,Account Cancellation,Call Center,Negative,5,15,Within SLA,CA,Los Angeles,A106,CC04
C010677,07-12-24,07-12-24 8:00,07-12-24 8:17,17,Billing Question,Call Center,Neutral,3,15,SLA Violated,TX,Dallas,A044,CC02
C010678,17-06-24,17-06-24 16:00,17-06-24 16:11,11,Service Issues,Email,Negative,4,15,Within SLA,CA,Los Angeles,A137,CC04
C010679,08-08-24,08-08-24 19:00,08-08-24 19:04,4,Payment Issue,Call Center,Neutral,5,15,Within SLA,NY,New York,A004,CC01
C010680,18-12-24,18-12-24 10:00,18-12-24 10:00,0,Billing Question,Call Center,Negative,5,15,Within SLA,TX,Dallas,A043,CC02
C010681,01-06-24,01-06-24 9:00,01-06-24 9:03,3,Billing Question,Call Center,Neutral,4,15,Within SLA,NY,New York,A025,CC01
C010682,22-04-24,22-04-24 12:00,22-04-24 12:20,20,Service Issues,Call Center,Negative,5,15,SLA Violated,IL,Chicago,A100,CC03
C010683,31-01-24,31-01-24 12:00,31-01-24 12:00,0,Billing Question,Call Center,Negative,4,15,Within SLA,CA,Los Angeles,A136,CC04
C010684,15-06-24,15-06-24 19:00,15-06-24 19:23,23,Service Issues,Web Form,Negative,3,15,SLA Violated,NY,New York,A020,CC01
C010685,31-01-24,31-01-24 11:00,31-01-24 11:26,26,Service Issues,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A040,CC02
C010686,07-05-24,07-05-24 15:00,07-05-24 15:11,11,Billing Question,Call Center,Positive,4,15,Within SLA,IL,Chicago,A088,CC03
C010687,04-02-24,04-02-24 11:00,04-02-24 11:08,8,Billing Question,Call Center,Negative,3,15,Within SLA,CA,Los Angeles,A122,CC04
C010688,14-01-24,14-01-24 17:00,14-01-24 17:03,3,New Connection,Call Center,Positive,5,15,Within SLA,NY,New York,A032,CC01
C010689,09-03-24,09-03-24 18:00,09-03-24 18:06,6,Billing Question,Chatbot,Negative,3,15,Within SLA,CA,Los Angeles,A124,CC04
C010690,05-12-24,05-12-24 10:00,05-12-24 10:11,11,Payment Issue,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A089,CC03
C010691,05-11-24,05-11-24 9:00,05-11-24 9:09,9,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A042,CC02
C010692,08-05-24,08-05-24 15:00,08-05-24 15:16,16,Payment Issue,Chatbot,Neutral,3,15,SLA Violated,IL,Chicago,A102,CC03
C010693,09-11-24,09-11-24 13:00,09-11-24 13:17,17,Billing Question,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A101,CC03
C010694,18-11-24,18-11-24 10:00,18-11-24 10:18,18,Power Outage,Call Center,Neutral,4,15,SLA Violated,NY,New York,A001,CC01
C010695,11-09-24,11-09-24 13:00,11-09-24 13:17,17,Service Issues,Call Center,Negative,4,15,SLA Violated,NY,New York,A010,CC01
C010696,19-09-24,19-09-24 10:00,19-09-24 10:05,5,Billing Question,Call Center,Positive,3,15,Within SLA,IL,Chicago,A099,CC03
C010697,25-09-24,25-09-24 16:00,25-09-24 16:10,10,Billing Question,Email,Neutral,5,15,Within SLA,TX,Dallas,A057,CC02
C010698,06-09-24,06-09-24 19:00,06-09-24 19:04,4,Billing Question,Chatbot,Neutral,3,15,Within SLA,NY,New York,A030,CC01
C010699,06-11-24,06-11-24 14:00,06-11-24 14:14,14,Billing Question,Chatbot,Positive,2,15,Within SLA,CA,Los Angeles,A125,CC04
C010700,05-07-24,05-07-24 15:00,05-07-24 15:11,11,Power Outage,Email,Negative,3,15,Within SLA,IL,Chicago,A077,CC03
C010701,01-05-24,01-05-24 13:00,01-05-24 13:03,3,Billing Question,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A100,CC03
C010702,17-07-24,17-07-24 12:00,17-07-24 12:02,2,Billing Question,Call Center,Negative,4,15,Within SLA,CA,Los Angeles,A115,CC04
C010703,06-03-24,06-03-24 11:00,06-03-24 11:11,11,Service Issues,Call Center,Negative,5,15,Within SLA,NY,New York,A012,CC01
C010704,22-04-24,22-04-24 18:00,22-04-24 18:05,5,Billing Question,Call Center,Negative,4,15,Within SLA,TX,Dallas,A042,CC02
C010705,23-01-24,23-01-24 9:00,23-01-24 9:13,13,Payment Issue,Email,Neutral,5,15,Within SLA,NY,New York,A011,CC01
C010706,14-10-24,14-10-24 11:00,14-10-24 11:11,11,Service Issues,Call Center,Negative,3,15,Within SLA,TX,Dallas,A066,CC02
C010707,18-04-24,18-04-24 18:00,18-04-24 18:16,16,Payment Issue,Email,Neutral,5,15,SLA Violated,NY,New York,A012,CC01
C010708,15-01-24,15-01-24 8:00,15-01-24 8:05,5,New Connection,Email,Neutral,2,15,Within SLA,TX,Dallas,A044,CC02
C010709,17-11-24,17-11-24 16:00,17-11-24 16:19,19,Service Issues,Chatbot,Neutral,2,15,SLA Violated,IL,Chicago,A078,CC03
C010710,10-07-24,10-07-24 12:00,10-07-24 12:22,22,Billing Question,Chatbot,Negative,3,15,SLA Violated,TX,Dallas,A058,CC02
C010711,22-04-24,22-04-24 19:00,22-04-24 19:31,31,Service Issues,Call Center,Neutral,4,15,SLA Violated,IL,Chicago,A073,CC03
C010712,06-06-24,06-06-24 9:00,06-06-24 9:16,16,Power Outage,Email,Neutral,4,15,SLA Violated,CA,Los Angeles,A122,CC04
C010713,30-03-24,30-03-24 19:00,30-03-24 19:10,10,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A037,CC02
C010714,28-02-24,28-02-24 18:00,28-02-24 18:08,8,Billing Question,Call Center,Negative,3,15,Within SLA,TX,Dallas,A069,CC02
C010715,13-07-24,13-07-24 12:00,13-07-24 12:19,19,Service Issues,Web Form,Neutral,2,15,SLA Violated,CA,Los Angeles,A117,CC04
C010716,18-01-24,18-01-24 16:00,18-01-24 16:06,6,Billing Question,Chatbot,Neutral,4,15,Within SLA,IL,Chicago,A091,CC03
C010717,13-02-24,13-02-24 10:00,13-02-24 10:06,6,Billing Question,Call Center,Neutral,3,15,Within SLA,CA,Los Angeles,A124,CC04
C010718,19-06-24,19-06-24 10:00,19-06-24 10:12,12,Power Outage,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A096,CC03
C010719,05-08-24,05-08-24 18:00,05-08-24 18:05,5,Billing Question,Chatbot,Neutral,5,15,Within SLA,IL,Chicago,A101,CC03
C010720,05-07-24,05-07-24 10:00,05-07-24 10:16,16,Power Outage,Call Center,Neutral,3,15,SLA Violated,IL,Chicago,A084,CC03
C010721,30-09-24,30-09-24 13:00,30-09-24 13:06,6,Billing Question,Email,Positive,3,15,Within SLA,TX,Dallas,A049,CC02
C010722,12-04-24,12-04-24 9:00,12-04-24 9:14,14,Power Outage,Email,Neutral,3,15,Within SLA,NY,New York,A024,CC01
C010723,26-01-24,26-01-24 13:00,26-01-24 13:16,16,Power Outage,Call Center,Negative,4,15,SLA Violated,TX,Dallas,A064,CC02
C010724,27-07-24,27-07-24 12:00,27-07-24 12:16,16,Power Outage,Email,Neutral,3,15,SLA Violated,CA,Los Angeles,A129,CC04
C010725,21-09-24,21-09-24 15:00,21-09-24 15:14,14,New Connection,Call Center,Neutral,4,15,Within SLA,NY,New York,A011,CC01
C010726,29-03-24,29-03-24 19:00,29-03-24 19:15,15,Service Issues,Call Center,Negative,3,15,Within SLA,NY,New York,A023,CC01
C010727,18-09-24,18-09-24 19:00,18-09-24 19:09,9,Payment Issue,Web Form,Neutral,4,15,Within SLA,CA,Los Angeles,A131,CC04
C010728,18-01-24,18-01-24 15:00,18-01-24 15:07,7,Payment Issue,Call Center,Neutral,3,15,Within SLA,IL,Chicago,A093,CC03
C010729,05-01-24,05-01-24 13:00,05-01-24 13:06,6,Billing Question,Email,Negative,3,15,Within SLA,CA,Los Angeles,A109,CC04
C010730,03-03-24,03-03-24 18:00,03-03-24 18:14,14,Service Issues,Call Center,Neutral,4,15,Within SLA,IL,Chicago,A075,CC03
C010731,17-05-24,17-05-24 13:00,17-05-24 13:17,17,Power Outage,Call Center,Neutral,4,15,SLA Violated,TX,Dallas,A044,CC02
C010732,31-12-24,31-12-24 12:00,31-12-24 12:16,16,Service Issues,Chatbot,Negative,4,15,SLA Violated,TX,Dallas,A067,CC02
C010733,22-04-24,22-04-24 13:00,22-04-24 13:29,29,Power Outage,Call Center,Neutral,4,15,SLA Violated,TX,Dallas,A064,CC02
C010734,13-05-24,13-05-24 19:00,13-05-24 19:19,19,Power Outage,Call Center,Negative,3,15,SLA Violated,CA,Los Angeles,A122,CC04
C010735,21-07-24,21-07-24 11:00,21-07-24 11:23,23,Service Issues,Call Center,Negative,4,15,SLA Violated,CA,Los Angeles,A121,CC04
C010736,06-02-24,06-02-24 12:00,06-02-24 12:00,0,Payment Issue,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A042,CC02
C010737,23-02-24,23-02-24 12:00,23-02-24 12:03,3,Billing Question,Call Center,Positive,4,15,Within SLA,CA,Los Angeles,A114,CC04
C010738,08-12-24,08-12-24 16:00,08-12-24 16:06,6,Billing Question,Call Center,Negative,4,15,Within SLA,CA,Los Angeles,A115,CC04
C010739,20-06-24,20-06-24 11:00,20-06-24 11:11,11,Power Outage,Call Center,Negative,4,15,Within SLA,TX,Dallas,A045,CC02
C010740,08-05-24,08-05-24 12:00,08-05-24 12:14,14,Service Issues,Chatbot,Neutral,5,15,Within SLA,TX,Dallas,A042,CC02
C010741,13-12-24,13-12-24 9:00,13-12-24 9:13,13,Billing Question,Call Center,Positive,3,15,Within SLA,TX,Dallas,A044,CC02
C010742,21-02-24,21-02-24 9:00,21-02-24 9:24,24,New Connection,Call Center,Neutral,4,15,SLA Violated,TX,Dallas,A038,CC02
C010743,18-07-24,18-07-24 11:00,18-07-24 11:04,4,Payment Issue,Chatbot,Neutral,4,15,Within SLA,IL,Chicago,A088,CC03
C010744,13-09-24,13-09-24 19:00,13-09-24 19:11,11,Billing Question,Call Center,Negative,4,15,Within SLA,NY,New York,A015,CC01
C010745,04-10-24,04-10-24 14:00,04-10-24 14:13,13,Power Outage,Chatbot,Neutral,3,15,Within SLA,CA,Los Angeles,A137,CC04
C010746,21-09-24,21-09-24 13:00,21-09-24 13:04,4,New Connection,Web Form,Neutral,4,15,Within SLA,IL,Chicago,A071,CC03
C010747,28-10-24,28-10-24 18:00,28-10-24 18:04,4,Billing Question,Email,Neutral,4,15,Within SLA,NY,New York,A026,CC01
C010748,08-11-24,08-11-24 16:00,08-11-24 16:17,17,Power Outage,Email,Negative,4,15,SLA Violated,TX,Dallas,A063,CC02
C010749,11-07-24,11-07-24 17:00,11-07-24 17:14,14,Power Outage,Email,Neutral,3,15,Within SLA,CA,Los Angeles,A129,CC04
C010750,24-04-24,24-04-24 11:00,24-04-24 11:27,27,Service Issues,Chatbot,Negative,4,15,SLA Violated,CA,Los Angeles,A139,CC04
C010751,05-08-24,05-08-24 12:00,05-08-24 12:20,20,Power Outage,Call Center,Negative,5,15,SLA Violated,TX,Dallas,A038,CC02
C010752,30-10-24,30-10-24 14:00,30-10-24 14:20,20,Billing Question,Call Center,Negative,5,15,SLA Violated,NY,New York,A018,CC01
C010753,04-11-24,04-11-24 13:00,04-11-24 13:11,11,New Connection,Web Form,Neutral,3,15,Within SLA,CA,Los Angeles,A138,CC04
C010754,31-08-24,31-08-24 12:00,31-08-24 12:06,6,Account Cancellation,Email,Negative,5,15,Within SLA,IL,Chicago,A080,CC03
C010755,04-07-24,04-07-24 12:00,04-07-24 12:16,16,Account Cancellation,Call Center,Negative,3,15,SLA Violated,TX,Dallas,A043,CC02
C010756,15-06-24,15-06-24 19:00,15-06-24 19:11,11,Billing Question,Web Form,Positive,4,15,Within SLA,TX,Dallas,A036,CC02
C010757,28-10-24,28-10-24 17:00,28-10-24 17:05,5,Billing Question,Email,Negative,3,15,Within SLA,NY,New York,A035,CC01
C010758,07-02-24,07-02-24 16:00,07-02-24 16:14,14,Payment Issue,Chatbot,Neutral,3,15,Within SLA,CA,Los Angeles,A107,CC04
C010759,08-01-24,08-01-24 14:00,08-01-24 14:09,9,Account Cancellation,Web Form,Negative,5,15,Within SLA,CA,Los Angeles,A113,CC04
C010760,17-08-24,17-08-24 14:00,17-08-24 14:04,4,Billing Question,Call Center,Neutral,2,15,Within SLA,IL,Chicago,A092,CC03
C010761,24-09-24,24-09-24 12:00,24-09-24 12:08,8,Billing Question,Call Center,Negative,3,15,Within SLA,TX,Dallas,A052,CC02
C010762,07-06-24,07-06-24 18:00,07-06-24 18:06,6,New Connection,Call Center,Positive,4,15,Within SLA,NY,New York,A001,CC01
C010763,22-03-24,22-03-24 19:00,22-03-24 19:14,14,Billing Question,Call Center,Negative,3,15,Within SLA,IL,Chicago,A089,CC03
C010764,14-02-24,14-02-24 13:00,14-02-24 13:02,2,Billing Question,Call Center,Negative,4,15,Within SLA,TX,Dallas,A070,CC02
C010765,31-03-24,31-03-24 15:00,31-03-24 15:12,12,Billing Question,Call Center,Neutral,2,15,Within SLA,IL,Chicago,A077,CC03
C010766,09-03-24,09-03-24 18:00,09-03-24 18:30,30,Billing Question,Chatbot,Positive,4,15,SLA Violated,TX,Dallas,A047,CC02
C010767,01-12-24,01-12-24 14:00,01-12-24 14:13,13,Billing Question,Chatbot,Negative,2,15,Within SLA,CA,Los Angeles,A120,CC04
C010768,27-07-24,27-07-24 18:00,27-07-24 18:06,6,Account Cancellation,Call Center,Neutral,4,15,Within SLA,TX,Dallas,A041,CC02
C010769,04-12-24,04-12-24 19:00,04-12-24 19:02,2,Billing Question,Call Center,Negative,5,15,Within SLA,CA,Los Angeles,A123,CC04
C010770,19-06-24,19-06-24 8:00,19-06-24 8:07,7,Account Cancellation,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A135,CC04
C010771,23-11-24,23-11-24 15:00,23-11-24 15:09,9,Billing Question,Call Center,Positive,3,15,Within SLA,CA,Los Angeles,A138,CC04
C010772,10-12-24,10-12-24 14:00,10-12-24 14:17,17,Power Outage,Chatbot,Negative,5,15,SLA Violated,TX,Dallas,A066,CC02
C010773,05-06-24,05-06-24 10:00,05-06-24 10:07,7,Account Cancellation,Chatbot,Neutral,5,15,Within SLA,IL,Chicago,A104,CC03
C010774,10-05-24,10-05-24 13:00,10-05-24 13:15,15,Service Issues,Chatbot,Neutral,3,15,Within SLA,CA,Los Angeles,A137,CC04
C010775,25-03-24,25-03-24 9:00,25-03-24 9:01,1,Billing Question,Web Form,Neutral,5,15,Within SLA,IL,Chicago,A080,CC03
C010776,15-11-24,15-11-24 19:00,15-11-24 19:13,13,Power Outage,Call Center,Negative,4,15,Within SLA,TX,Dallas,A042,CC02
C010777,07-08-24,07-08-24 8:00,07-08-24 8:34,34,Power Outage,Call Center,Negative,3,15,SLA Violated,NY,New York,A012,CC01
C010778,24-04-24,24-04-24 13:00,24-04-24 13:05,5,Billing Question,Call Center,Negative,4,15,Within SLA,NY,New York,A034,CC01
C010779,19-03-24,19-03-24 14:00,19-03-24 14:13,13,Power Outage,Call Center,Negative,3,15,Within SLA,TX,Dallas,A050,CC02
C010780,31-07-24,31-07-24 8:00,31-07-24 8:22,22,Service Issues,Call Center,Neutral,5,15,SLA Violated,NY,New York,A010,CC01
C010781,21-02-24,21-02-24 18:00,21-02-24 18:02,2,Payment Issue,Call Center,Neutral,3,15,Within SLA,TX,Dallas,A036,CC02
C010782,21-01-24,21-01-24 17:00,21-01-24 17:02,2,Account Cancellation,Call Center,Negative,5,15,Within SLA,CA,Los Angeles,A106,CC04
C010783,16-02-24,16-02-24 16:00,16-02-24 16:07,7,Payment Issue,Call Center,Neutral,2,15,Within SLA,IL,Chicago,A074,CC03
C010784,27-12-24,27-12-24 14:00,27-12-24 14:12,12,Service Issues,Web Form,Negative,4,15,Within SLA,NY,New York,A020,CC01
C010785,01-06-24,01-06-24 8:00,01-06-24 8:16,16,Power Outage,Call Center,Neutral,4,15,SLA Violated,NY,New York,A029,CC01
C010786,26-04-24,26-04-24 17:00,26-04-24 17:30,30,Power Outage,Call Center,Neutral,4,15,SLA Violated,NY,New York,A004,CC01
C010787,01-06-24,01-06-24 8:00,01-06-24 8:07,7,Payment Issue,Web Form,Neutral,3,15,Within SLA,TX,Dallas,A066,CC02
C010788,16-07-24,16-07-24 10:00,16-07-24 10:03,3,Payment Issue,Call Center,Neutral,5,15,Within SLA,IL,Chicago,A094,CC03
C010789,19-02-24,19-02-24 8:00,19-02-24 8:13,13,Billing Question,Chatbot,Positive,2,15,Within SLA,IL,Chicago,A080,CC03
C010790,30-11-24,30-11-24 10:00,30-11-24 10:04,4,Billing Question,Call Center,Negative,3,15,Within SLA,CA,Los Angeles,A126,CC04
C010791,03-07-24,03-07-24 18:00,03-07-24 18:15,15,Power Outage,Chatbot,Negative,5,15,Within SLA,TX,Dallas,A054,CC02
C010792,28-06-24,28-06-24 8:00,28-06-24 8:07,7,Payment Issue,Call Center,Neutral,2,15,Within SLA,CA,Los Angeles,A109,CC04
C010793,07-06-24,07-06-24 15:00,07-06-24 15:09,9,Account Cancellation,Call Center,Negative,3,15,Within SLA,IL,Chicago,A074,CC03
C010794,30-01-24,30-01-24 19:00,30-01-24 19:15,15,Payment Issue,Call Center,Neutral,5,15,Within SLA,CA,Los Angeles,A129,CC04
C010795,04-11-24,04-11-24 18:00,04-11-24 18:02,2,Billing Question,Web Form,Neutral,4,15,Within SLA,CA,Los Angeles,A124,CC04
C010796,26-02-24,26-02-24 10:00,26-02-24 10:13,13,Billing Question,Chatbot,Positive,5,15,Within SLA,CA,Los Angeles,A120,CC04
C010797,04-03-24,04-03-24 18:00,04-03-24 18:02,2,Billing Question,Chatbot,Negative,4,15,Within SLA,IL,Chicago,A084,CC03
C010798,07-09-24,07-09-24 12:00,07-09-24 12:27,27,Power Outage,Chatbot,Neutral,5,15,SLA Violated,NY,New York,A008,CC01
C010799,19-08-24,19-08-24 17:00,19-08-24 17:15,15,Billing Question,Chatbot,Neutral,5,15,Within SLA,IL,Chicago,A089,CC03
C010800,01-02-24,01-02-24 13:00,01-02-24 13:14,14,Payment Issue,Call Center,Neutral,5,15,Within SLA,TX,Dallas,A066,CC02
C010801,27-12-24,27-12-24 14:00,27-12-24 14:20,20,Power Outage,Email,Negative,4,15,SLA Violated,TX,Dallas,A044,CC02
C010802,11-03-24,11-03-24 10:00,11-03-24 10:04,4,Billing Question,Call Center,Negative,2,15,Within SLA,CA,Los Angeles,A131,CC04
C010803,29-01-24,29-01-24 18:00,29-01-24 18:04,4,Billing Question,Email,Neutral,5,15,Within SLA,NY,New York,A026,CC01
C010804,20-12-24,20-12-24 13:00,20-12-24 13:16,16,Power Outage,Chatbot,Negative,3,15,SLA Violated,TX,Dallas,A045,CC02
C010805,24-05-24,24-05-24 16:00,24-05-24 16:09,9,Billing Question,Call Center,Negative,4,15,Within SLA,IL,Chicago,A097,CC03
C010806,15-06-24,15-06-24 12:00,15-06-24 12:06,6,Billing Question,Call Center,Positive,4,15,Within SLA,TX,Dallas,A065,CC02
C010807,12-09-24,12-09-24 19:00,12-09-24 19:03,3,Payment Issue,Call Center,Neutral,2,15,Within SLA,CA,Los Angeles,A125,CC04
C010808,28-05-24,28-05-24 8:00,28-05-24 8:02,2,Billing Question,Call Center,Negative,3,15,Within SLA,NY,New York,A008,CC01
C010809,08-09-24,08-09-24 9:00,08-09-24 9:13,13,Power Outage,Call Center,Negative,4,15,Within SLA,IL,Chicago,A096,CC03
